Gene stable ID	Macaque gene stable ID	Macaque gene name	Gene name
ENSMUSG00000027220	ENSMMUG00000011449	SYT13	Syt13
ENSMUSG00000059956	ENSMMUG00000007171	SERPINB12	Serpinb12
ENSMUSG00000032754	ENSMMUG00000006723	SLC8B1	Slc8b1
ENSMUSG00000019577	ENSMMUG00000021389	PDK4	Pdk4
ENSMUSG00000028128	ENSMMUG00000056548	F3	F3
ENSMUSG00000000194	ENSMMUG00000004200	GPR107	Gpr107
ENSMUSG00000040481	ENSMMUG00000009734	BPTF	Bptf
ENSMUSG00000029757	ENSMMUG00000005915	DYNC1I1	Dync1i1
ENSMUSG00000006307	ENSMMUG00000002381	KMT2B	Kmt2b
ENSMUSG00000026395	ENSMMUG00000000009	PTPRC	Ptprc
ENSMUSG00000093562	ENSMMUG00000035888	SNORD121A	Gm23090
ENSMUSG00000028127	ENSMMUG00000014013	ABCD3	Abcd3
ENSMUSG00000028436	ENSMMUG00000017458	DCAF12	Dcaf12
ENSMUSG00000034593	ENSMMUG00000007509	MYO5A	Myo5a
ENSMUSG00000078773	ENSMMUG00000005659	RAD54B	Rad54b
ENSMUSG00000094595	ENSMMUG00000052407	FSBP	Fsbp
ENSMUSG00000007646	ENSMMUG00000009133	RAD51C	Rad51c
ENSMUSG00000028437	ENSMMUG00000031826	UBAP1	Ubap1
ENSMUSG00000088891	ENSMMUG00000043406	SNORA50B	Gm22516
ENSMUSG00000075028	ENSMMUG00000015106	PRDM11	Prdm11
ENSMUSG00000034663	ENSMMUG00000011639	BMP2K	Bmp2k
ENSMUSG00000028214	ENSMMUG00000062934	GEM	Gem
ENSMUSG00000054986	ENSMMUG00000019374	SEC14L3	Sec14l3
ENSMUSG00000028217	ENSMMUG00000020010	CDH17	Cdh17
ENSMUSG00000053141	ENSMMUG00000001108	PTPRT	Ptprt
ENSMUSG00000032942	ENSMMUG00000051795	UCP3	Ucp3
ENSMUSG00000039831	ENSMMUG00000006369	ARHGAP29	Arhgap29
ENSMUSG00000055725	ENSMMUG00000014501	PAQR3	Paqr3
ENSMUSG00000010342	ENSMMUG00000046572	TEX14	Tex14
ENSMUSG00000006310	ENSMMUG00000002375	ZBTB32	Zbtb32
ENSMUSG00000049225	ENSMMUG00000004568	PDP1	Pdp1
ENSMUSG00000040268	ENSMMUG00000013040	PLEKHA1	Plekha1
ENSMUSG00000032741	ENSMMUG00000004435	TPCN1	Tpcn1
ENSMUSG00000028438	ENSMMUG00000018726	KIF24	Kif24
ENSMUSG00000024393	ENSMMUG00000005297	PRRC2A	Prrc2a
ENSMUSG00000037949	ENSMMUG00000001029	ANO10	Ano10
ENSMUSG00000042541	ENSMMUG00000004127	SEM1	Sem1
ENSMUSG00000042505	ENSMMUG00000014920	SDHAF3	Sdhaf3
ENSMUSG00000018433	ENSMMUG00000002414	NOL11	Nol11
ENSMUSG00000028443	ENSMMUG00000051675	NUDT2	Nudt2
ENSMUSG00000061762	ENSMMUG00000014823	TAC1	Tac1
ENSMUSG00000046312	ENSMMUG00000039762	MYORG	Myorg
ENSMUSG00000028441	ENSMMUG00000020771	C15H9orf24	1110017D15Rik
ENSMUSG00000006313	ENSMMUG00000006711	UPK1A	Upk1a
ENSMUSG00000050553	ENSMMUG00000062120	GK2	Gk2
ENSMUSG00000029601	ENSMMUG00000001128	IQCD	Iqcd
ENSMUSG00000095822	ENSMMUG00000018752	SPOP	Tdpoz9-ps1
ENSMUSG00000028053	ENSMMUG00000023146	ASH1L	Ash1l
ENSMUSG00000036751	ENSMMUG00000055747	COX6B1	Cox6b1
ENSMUSG00000029752	ENSMMUG00000019157	ASNS	Asns
ENSMUSG00000048775	ENSMMUG00000047095	SERPINB13	Serpinb13
ENSMUSG00000064853	ENSMMUG00000025918	SNORA38	Gm23442
ENSMUSG00000029338	ENSMMUG00000003333	ANTXR2	Antxr2
ENSMUSG00000068735	ENSMMUG00000059728	TP53I11	Trp53i11
ENSMUSG00000024397	ENSMMUG00000049735	AIF1	Aif1
ENSMUSG00000006205	ENSMMUG00000056637	HTRA1	Htra1
ENSMUSG00000049488	ENSMMUG00000005561	TMEM67	Tmem67
ENSMUSG00000026068	ENSMMUG00000009246	IL18RAP	Il18rap
ENSMUSG00000020886	ENSMMUG00000010536	DLG4	Dlg4
ENSMUSG00000042460	ENSMMUG00000054913	C1GALT1	C1galt1
ENSMUSG00000041263	ENSMMUG00000023145	RUSC1	Rusc1
ENSMUSG00002075238	ENSMMUG00000032760	SNORA3B	Gm56083
ENSMUSG00000033685	ENSMMUG00000002605	UCP2	Ucp2
ENSMUSG00000042447	ENSMMUG00000000853	MIOS	Mios
ENSMUSG00000016921	ENSMMUG00000006742	SRSF6	Srsf6
ENSMUSG00000029600	ENSMMUG00000056457	RITA1	Rita1
ENSMUSG00000044594	ENSMMUG00000042415		Serpinb3a
ENSMUSG00000044594	ENSMMUG00000058384		Serpinb3a
ENSMUSG00000073412	ENSMMUG00000008853	LST1	Lst1
ENSMUSG00000012483	ENSMMUG00000000854	RPA3	Rpa3
ENSMUSG00000032540	ENSMMUG00000001031	ABHD5	Abhd5
ENSMUSG00000024399	ENSMMUG00000008849	LTB	Ltb
ENSMUSG00000026065	ENSMMUG00000004164	SLC9A4	Slc9a4
ENSMUSG00000089862	ENSMMUG00000042110	UMAD1	Umad1
ENSMUSG00000055632	ENSMMUG00000047733	HMCN2	Hmcn2
ENSMUSG00000035456	ENSMMUG00000051357	PRDM8	Prdm8
ENSMUSG00000024401	ENSMMUG00000045654	TNF	Tnf
ENSMUSG00000058017	ENSMMUG00000042415		Serpinb3d
ENSMUSG00000058017	ENSMMUG00000058384		Serpinb3d
ENSMUSG00000029337	ENSMMUG00000009067	FGF5	Fgf5
ENSMUSG00000029638	ENSMMUG00000045449	GLCCI1	Glcci1
ENSMUSG00000024402	ENSMMUG00000008843	LTA	Lta
ENSMUSG00000020228	ENSMMUG00000016628	HELB	Helb
ENSMUSG00000026394	ENSMMUG00000011992	ATP6V1G3	Atp6v1g3
ENSMUSG00000040136	ENSMMUG00000023581	ABCC8	Abcc8
ENSMUSG00000057816	ENSMMUG00000042925	CFAP299	Cfap299
ENSMUSG00000033590	ENSMMUG00000007504	MYO5C	Myo5c
ENSMUSG00000042419	ENSMMUG00000062024	NFKBIL1	Nfkbil1
ENSMUSG00000052137	ENSMMUG00000005558	RBM12B	Rbm12b2
ENSMUSG00000025903	ENSMMUG00000059423		Lypla1
ENSMUSG00000025903	ENSMMUG00000013157	LYPLA1	Lypla1
ENSMUSG00000024403	ENSMMUG00000052422	ATP6V1G2	Atp6v1g2
ENSMUSG00000046667	ENSMMUG00000005558	RBM12B	Rbm12b1
ENSMUSG00000029335	ENSMMUG00000010347	BMP3	Bmp3
ENSMUSG00000020227	ENSMMUG00000054816	IRAK3	Irak3
ENSMUSG00000028439	ENSMMUG00000020773	FAM219A	Fam219a
ENSMUSG00000029599	ENSMMUG00000021795	DDX54	Ddx54
ENSMUSG00000019432	ENSMMUG00000008839	DDX39B	Ddx39b
ENSMUSG00000062995	ENSMMUG00000005435	ICA1	Ica1
ENSMUSG00000059743	ENSMMUG00000019570		Fdps
ENSMUSG00000059743	ENSMMUG00000023144	FDPS	Fdps
ENSMUSG00000027217	ENSMMUG00000000368	TSPAN18	Tspan18
ENSMUSG00000032192	ENSMMUG00000017374	GNB5	Gnb5
ENSMUSG00000020225	ENSMMUG00000016621	TMBIM4	Tmbim4
ENSMUSG00000061322	ENSMMUG00000020777	DNAI1	Dnai1
ENSMUSG00000075770	ENSMMUG00000026474	SNORD83	Gm22589
ENSMUSG00000065273	ENSMMUG00000024536	SNORD83	Gm25128
ENSMUSG00000049823	ENSMMUG00000011683	ZBTB12	Zbtb12
ENSMUSG00000034071	ENSMMUG00000005336	ZNF551	Zfp551
ENSMUSG00000013787	ENSMMUG00000011679	EHMT2	Ehmt2
ENSMUSG00000035576	ENSMMUG00000006738	L3MBTL1	L3mbtl1
ENSMUSG00000030708	ENSMMUG00000041012	DNAJB13	Dnajb13
ENSMUSG00000094282	ENSMMUG00000021794	CFAP73	Cfap73
ENSMUSG00000020224	ENSMMUG00000051822	LLPH	Llph
ENSMUSG00000077148	ENSMMUG00000060927	U6	Gm22935
ENSMUSG00000077148	ENSMMUG00000024730	U6	Gm22935
ENSMUSG00000041237	ENSMMUG00000023143	PKLR	Pklr
ENSMUSG00000029191	ENSMMUG00000009324	RFC1	Rfc1
ENSMUSG00000006586	ENSMMUG00000023115	RUNX1T1	Runx1t1
ENSMUSG00000044881	ENSMMUG00000007381	COA4	Coa4
ENSMUSG00000030386	ENSMMUG00000020495	ZNF606	Zfp606
ENSMUSG00000034674	ENSMMUG00000021291	TDG	Tdg
ENSMUSG00000073602	ENSMMUG00000042415		Serpinb3b
ENSMUSG00000073602	ENSMMUG00000058384		Serpinb3b
ENSMUSG00000076441	ENSMMUG00000019199		Ass1
ENSMUSG00000076441	ENSMMUG00000047665		Ass1
ENSMUSG00000076441	ENSMMUG00000001522		Ass1
ENSMUSG00000030650	ENSMMUG00000013329	TMC5	Tmc5
ENSMUSG00000028051	ENSMMUG00000061381	HCN3	Hcn3
ENSMUSG00000042688	ENSMMUG00000029652	MAPK6	Mapk6
ENSMUSG00000073601	ENSMMUG00000042415		Serpinb3c
ENSMUSG00000073601	ENSMMUG00000058384		Serpinb3c
ENSMUSG00000046178	ENSMMUG00000009711	NXPH1	Nxph1
ENSMUSG00000028444	ENSMMUG00000020780	CNTFR	Cntfr
ENSMUSG00000071337	ENSMMUG00000001126	TIA1	Tia1
ENSMUSG00000068917	ENSMMUG00000023141	CLK2	Clk2
ENSMUSG00000026393	ENSMMUG00000021649	NEK7	Nek7
ENSMUSG00000042487	ENSMMUG00000002346	LEO1	Leo1
ENSMUSG00000051747	ENSMMUG00000009038	TTN	Ttn
ENSMUSG00000020251	ENSMMUG00000021292	GLT8D2	Glt8d2
ENSMUSG00000058587	ENSMMUG00000002345	TMOD3	Tmod3
ENSMUSG00000026327	ENSMMUG00000008737	SERPINB11	Serpinb11
ENSMUSG00000040569	ENSMMUG00000019481	SLC26A7	Slc26a7
ENSMUSG00000025352	ENSMMUG00000006288	GDF11	Gdf11
ENSMUSG00000079588	ENSMMUG00000004169	TMEM182	Tmem182
ENSMUSG00000025351	ENSMMUG00000013232	CD63	Cd63
ENSMUSG00000032186	ENSMMUG00000017432	TMOD2	Tmod2
ENSMUSG00000028049	ENSMMUG00000018313	SCAMP3	Scamp3
ENSMUSG00000033813	ENSMMUG00000016022	TCEA1	Tcea1
ENSMUSG00000040536	ENSMMUG00000013392	NECAB1	Necab1
ENSMUSG00000025350	ENSMMUG00000013228	RDH5	Rdh5
ENSMUSG00000043252	ENSMMUG00000004011	TMEM64	Tmem64
ENSMUSG00000067001	ENSMMUG00000016615	SERPINB7	Serpinb7
ENSMUSG00000032657	ENSMMUG00000018309	FAM189B	Entrep3
ENSMUSG00000073889	ENSMMUG00000048888		Il11ra1
ENSMUSG00000030706	ENSMMUG00000051772		Mrpl48
ENSMUSG00000030706	ENSMMUG00000060300	MRPL48	Mrpl48
ENSMUSG00000026193	ENSMMUG00000012321	FN1	Fn1
ENSMUSG00000088768	ENSMMUG00000036612	U6	Gm25494
ENSMUSG00000088768	ENSMMUG00000057608	U6	Gm25494
ENSMUSG00000025347	ENSMMUG00000058959	METTL7B	Mettl7b
ENSMUSG00000056853	ENSMMUG00000064136	OR2AP1	Or6c8b
ENSMUSG00000025348	ENSMMUG00000013226	ITGA7	Itga7
ENSMUSG00000032184	ENSMMUG00000017437	LYSMD2	Lysmd2
ENSMUSG00000028048	ENSMMUG00000008507	GBA	Gba
ENSMUSG00000025786	ENSMMUG00000019740	ZDHHC3	Zdhhc3
ENSMUSG00000047517	ENSMMUG00000021138		Dmbt1
ENSMUSG00000047517	ENSMMUG00000065343		Dmbt1
ENSMUSG00000007034	ENSMMUG00000021708	SLC44A4	Slc44a4
ENSMUSG00000029195	ENSMMUG00000008834	KLB	Klb
ENSMUSG00000029334	ENSMMUG00000019859	PRKG2	Prkg2
ENSMUSG00000025785	ENSMMUG00000019130	EXOSC7	Exosc7
ENSMUSG00000028222	ENSMMUG00000006664	CALB1	Calb1
ENSMUSG00000046679	ENSMMUG00000039823	C13H2orf42	C87436
ENSMUSG00000028223	ENSMMUG00000006663	DECR1	Decr1
ENSMUSG00000032181	ENSMMUG00000017435	SCG3	Scg3
ENSMUSG00000019843	ENSMMUG00000017017	FYN	Fyn
ENSMUSG00000028224	ENSMMUG00000014519	NBN	Nbn
ENSMUSG00000007038	ENSMMUG00000021707	NEU1	Neu1
ENSMUSG00000029602	ENSMMUG00000021793	RASAL1	Rasal1
ENSMUSG00000013668	ENSMMUG00000021140	C9H10orf120	4933402N03Rik
ENSMUSG00000041153	ENSMMUG00000014518	OSGIN2	Osgin2
ENSMUSG00000030704	ENSMMUG00000030964	RAB6A	Rab6a
ENSMUSG00000067928	ENSMMUG00000014308	ZNF34	Zfp760
ENSMUSG00000041135	ENSMMUG00000020725	RIPK2	Ripk2
ENSMUSG00000051695	ENSMMUG00000038295	PCBP1	Pcbp1
ENSMUSG00000025784	ENSMMUG00000051139	CLEC3B	Clec3b
ENSMUSG00000033508	ENSMMUG00000009011	ASPRV1	Asprv1
ENSMUSG00000001156	ENSMMUG00000010226	MXD1	Mxd1
ENSMUSG00000029603	ENSMMUG00000054690	DTX1	Dtx1
ENSMUSG00000035498	ENSMMUG00000005742	CDCP1	Cdcp1
ENSMUSG00000069743	ENSMMUG00000014308	ZNF34	Zfp820
ENSMUSG00000078546	ENSMMUG00000014308	ZNF34	Zfp995
ENSMUSG00000096423	ENSMMUG00000057366	U6	Gm24978
ENSMUSG00000064619	ENSMMUG00000062325	U6	Gm23975
ENSMUSG00000064619	ENSMMUG00000053450	U6	Gm23975
ENSMUSG00002075852	ENSMMUG00000025894	U6	Gm56227
ENSMUSG00000032179	ENSMMUG00000011858	BMP5	Bmp5
ENSMUSG00000028226	ENSMMUG00000013193	MMP16	Mmp16
ENSMUSG00000045038	ENSMMUG00000014425	PRKCE	Prkce
ENSMUSG00000047215	ENSMMUG00000013952		Rpl9
ENSMUSG00000054871	ENSMMUG00000055346	TMEM158	Tmem158
ENSMUSG00000035202	ENSMMUG00000018020	LARS2	Lars2
ENSMUSG00000001157	ENSMMUG00000008440	GMCL2	Gmcl1
ENSMUSG00000001157	ENSMMUG00000053724	GMCL1	Gmcl1
ENSMUSG00000040205	ENSMMUG00000010458	CUZD1	Cuzd1
ENSMUSG00000003585	ENSMMUG00000013404	SEC14L2	Sec14l2
ENSMUSG00000057894	ENSMMUG00000020504	ZNF329	Zfp329
ENSMUSG00000029994	ENSMMUG00000000857	ANXA4	Anxa4
ENSMUSG00000094065	ENSMMUG00000063081	CCL21	Ccl21d
ENSMUSG00002076026	ENSMMUG00000024027	U6	Gm54543
ENSMUSG00000024140	ENSMMUG00000023326	EPAS1	Epas1
ENSMUSG00000029199	ENSMMUG00000013851	LIAS	Lias
ENSMUSG00000078747	ENSMMUG00000063055		Gm20878
ENSMUSG00000058638	ENSMMUG00000020505	ZNF274	Zfp110
ENSMUSG00000003581	ENSMMUG00000042819	RNF215	Rnf215
ENSMUSG00000019842	ENSMMUG00000002174	TRAF3IP2	Traf3ip2
ENSMUSG00000078746	ENSMMUG00000042069		Fam205a4
ENSMUSG00000078746	ENSMMUG00000004980	FAM205A	Fam205a4
ENSMUSG00000094884	ENSMMUG00000053219		Or12d15
ENSMUSG00000094884	ENSMMUG00000050767		Or12d15
ENSMUSG00000029201	ENSMMUG00000001892	UGDH	Ugdh
ENSMUSG00000041052	ENSMMUG00000005710	SLC7A13	Slc7a13
ENSMUSG00000060397	ENSMMUG00000020508	ZNF8	Zfp128
ENSMUSG00000019841	ENSMMUG00000021533	REV3L	Rev3l
ENSMUSG00000025241	ENSMMUG00000023585	FYCO1	Fyco1
ENSMUSG00000073878	ENSMMUG00000063081	CCL21	Gm13304
ENSMUSG00000054715	ENSMMUG00000009311	ZSCAN22	Zscan22
ENSMUSG00000029184	ENSMMUG00000065179	OR12D3	Or12d17
ENSMUSG00000028238	ENSMMUG00000057050	ATP6V0D2	Atp6v0d2
ENSMUSG00000040177	ENSMMUG00000008564	C10orf88	2310057M21Rik
ENSMUSG00000073877	ENSMMUG00000040429	CCL27	Gm13306
ENSMUSG00000090894	ENSMMUG00000049407	OR5V1	Or5v1
ENSMUSG00000051427	ENSMMUG00000017089	CCDC157	Ccdc157
ENSMUSG00000095858	ENSMMUG00000053219		Or12d14-ps1
ENSMUSG00000095858	ENSMMUG00000050767		Or12d14-ps1
ENSMUSG00000089809	ENSMMUG00000021074	RASGEF1B	Rasgef1b
ENSMUSG00000095603	ENSMMUG00000053219		Or12d16-ps1
ENSMUSG00000095603	ENSMMUG00000050767		Or12d16-ps1
ENSMUSG00000073988	ENSMMUG00000054577	TTPA	Ttpa
ENSMUSG00000012848	ENSMMUG00000051824		Rps5
ENSMUSG00000024176	ENSMMUG00000051720	SOX8	Sox8
ENSMUSG00000060509	ENSMMUG00000023584	XCR1	Xcr1
ENSMUSG00000025804	ENSMMUG00000056769	CCR1	Ccr1
ENSMUSG00000064039	ENSMMUG00000056769	CCR1	Ccr1l1
ENSMUSG00000035448	ENSMMUG00000004576	CCR3	Ccr3
ENSMUSG00000002279	ENSMMUG00000011133	LMF1	Lmf1
ENSMUSG00000073876	ENSMMUG00000048888		Gm13305
ENSMUSG00000049103	ENSMMUG00000062394	CCR2	Ccr2
ENSMUSG00000063179	ENSMMUG00000017858	PSTK	Pstk
ENSMUSG00000079227	ENSMMUG00000062394	CCR2	Ccr5
ENSMUSG00000068328	ENSMMUG00000002131	AUP1	Aup1
ENSMUSG00000020884	ENSMMUG00000003247	ASGR1	Asgr1
ENSMUSG00000046603	ENSMMUG00000001096	TCAIM	Tcaim
ENSMUSG00000003344	ENSMMUG00000059725		Btbd2
ENSMUSG00000004500	ENSMMUG00000014692	ZNF324	Zfp324
ENSMUSG00000073987	ENSMMUG00000055148	GGH	Ggh
ENSMUSG00000025739	ENSMMUG00000000846	GNG13	Gng13
ENSMUSG00000047036	ENSMMUG00000022227	ZNF445	Zfp445
ENSMUSG00000040167	ENSMMUG00000023480	IKZF5	Ikzf5
ENSMUSG00000019214	ENSMMUG00000000843	CHTF18	Chtf18
ENSMUSG00000039742	ENSMMUG00000009612	GARIN1B	Garin1b
ENSMUSG00000020190	ENSMMUG00000011265	MKNK2	Mknk2
ENSMUSG00000055761	ENSMMUG00000009144	NKAIN3	Nkain3
ENSMUSG00000095675	ENSMMUG00000063081	CCL21	Ccl21b
ENSMUSG00000063488	ENSMMUG00000011943	ZKSCAN7	Zkscan7
ENSMUSG00000029767	ENSMMUG00000009616	CALU	Calu
ENSMUSG00000057895	ENSMMUG00000031705	ZNF35	Zfp105
ENSMUSG00000002129	ENSMMUG00000005547	SF3A1	Sf3a1
ENSMUSG00000094695	ENSMMUG00000063055		Gm21953
ENSMUSG00000037822	ENSMMUG00000020324	SMIM14	Smim14
ENSMUSG00000046056	ENSMMUG00000058727	SBSN	Sbsn
ENSMUSG00000093996	ENSMMUG00000042069		Fam205a3
ENSMUSG00000093996	ENSMMUG00000004980	FAM205A	Fam205a3
ENSMUSG00000095234	ENSMMUG00000063055		Gm21586
ENSMUSG00000003348	ENSMMUG00000010984	MOB3A	Mob3a
ENSMUSG00000032551	ENSMMUG00000023150	KIAA1143	1110059G10Rik
ENSMUSG00000040478	ENSMMUG00000048121	PRDM13	Prdm13
ENSMUSG00000025239	ENSMMUG00000010711	LIMD1	Limd1
ENSMUSG00000055862	ENSMMUG00000015660	IZUMO4	Izumo4
ENSMUSG00000094066	ENSMMUG00000042069		Fam205a2
ENSMUSG00000094066	ENSMMUG00000004980	FAM205A	Fam205a2
ENSMUSG00000030861	ENSMMUG00000000684	ACADSB	Acadsb
ENSMUSG00000096596	ENSMMUG00000063081	CCL21	Gm10591
ENSMUSG00000025240	ENSMMUG00000002130	SACM1L	Sacm1l
ENSMUSG00000041199	ENSMMUG00000000842	RPUSD1	Rpusd1
ENSMUSG00000028252	ENSMMUG00000004061	CCNC	Ccnc
ENSMUSG00002076587	ENSMMUG00000033322	SNORD33	Gm56121
ENSMUSG00002076587	ENSMMUG00000024323	SNORD33	Gm56121
ENSMUSG00000020720	ENSMMUG00000002132	PSMD12	Psmd12
ENSMUSG00000053765	ENSMMUG00000012782	OAS1	Oas1f
ENSMUSG00000058831	ENSMMUG00000060185	OPN1SW	Opn1sw
ENSMUSG00000020198	ENSMMUG00000015663	AP3D1	Ap3d1
ENSMUSG00002076497	ENSMMUG00000034749	U6	Gm56122
ENSMUSG00000001168	ENSMMUG00000012782	OAS1	Oas1h
ENSMUSG00000040148	ENSMMUG00000003090	HMX3	Hmx3
ENSMUSG00000050100	ENSMMUG00000053104	HMX2	Hmx2
ENSMUSG00000068699	ENSMMUG00000006296	FLNC	Flnc
ENSMUSG00002075207	ENSMMUG00000032640	mml-mir-662	Gm55306
ENSMUSG00000063011	ENSMMUG00000000835	MSLN	Msln
ENSMUSG00000008496	ENSMMUG00000013376	POU2F2	Pou2f2
ENSMUSG00000066861	ENSMMUG00000012782	OAS1	Oas1g
ENSMUSG00000029203	ENSMMUG00000011325	UBE2K	Ube2k
ENSMUSG00000025243	ENSMMUG00000010514	SLC6A20	Slc6a20b
ENSMUSG00000040963	ENSMMUG00000040495	ASGR2	Asgr2
ENSMUSG00000002280	ENSMMUG00000006455	CIAO3	Ciao3
ENSMUSG00000036814	ENSMMUG00000010514	SLC6A20	Slc6a20a
ENSMUSG00000028456	ENSMMUG00000016308	UNC13B	Unc13b
ENSMUSG00000052776	ENSMMUG00000012782	OAS1	Oas1a
ENSMUSG00000034412	ENSMMUG00000005553	TBC1D10A	Tbc1d10a
ENSMUSG00000029530	ENSMMUG00000023588	CCR9	Ccr9
ENSMUSG00000032623	ENSMMUG00000012782	OAS1	Oas1d
ENSMUSG00000027361	ENSMMUG00000002879	GABPB1	Gabpb1
ENSMUSG00000025245	ENSMMUG00000010516	LZTFL1	Lztfl1
ENSMUSG00000029202	ENSMMUG00000011323	PDS5A	Pds5a
ENSMUSG00000040950	ENSMMUG00000021177	CLEC10A	Mgl2
ENSMUSG00000061046	ENSMMUG00000006453	HAGHL	Haghl
ENSMUSG00000002459	ENSMMUG00000015417	RGS20	Rgs20
ENSMUSG00000058755	ENSMMUG00000005545	OSM	Osm
ENSMUSG00000034394	ENSMMUG00000048630	LIF	Lif
ENSMUSG00000029769	ENSMMUG00000009625	CCDC136	Ccdc136
ENSMUSG00000019230	ENSMMUG00000012259	LHX9	Lhx9
ENSMUSG00000088494	ENSMMUG00000036412	U6	Gm24399
ENSMUSG00000088494	ENSMMUG00000037676	U6	Gm24399
ENSMUSG00000088494	ENSMMUG00000057812	U6	Gm24399
ENSMUSG00000088494	ENSMMUG00000035324	U6	Gm24399
ENSMUSG00000020419	ENSMMUG00000004713	HORMAD2	Hormad2
ENSMUSG00000029608	ENSMMUG00000012778	RPH3A	Rph3a
ENSMUSG00000048521	ENSMMUG00000023587	CXCR6	Cxcr6
ENSMUSG00000071202	ENSMMUG00000006452	CCDC78	Ccdc78
ENSMUSG00000005800	ENSMMUG00000004489	MMP8	Mmp8
ENSMUSG00000020486	ENSMMUG00000008423		Septin4
ENSMUSG00000057411	ENSMMUG00000011521	ANTKMT	Antkmt
ENSMUSG00000079283	ENSMMUG00000060620	C1H1orf53	2310009B15Rik
ENSMUSG00000026315	ENSMMUG00000022873	SERPINB8	Serpinb8
ENSMUSG00000070323	ENSMMUG00000011015	MMP27	Mmp27
ENSMUSG00002075206	ENSMMUG00000024942	U1	Gm56297
ENSMUSG00002075206	ENSMMUG00000025175	U1	Gm56297
ENSMUSG00002075206	ENSMMUG00000023916	U1	Gm56297
ENSMUSG00000017868	ENSMMUG00000007925	SGK2	Sgk2
ENSMUSG00000002274	ENSMMUG00000063713	METRN	Metrn
ENSMUSG00000000568	ENSMMUG00000060484	HNRNPD	Hnrnpd
ENSMUSG00000043089	ENSMMUG00000002037	MMP1	Mmp1a
ENSMUSG00000118790	ENSMMUG00000064205	U2	Gm25939
ENSMUSG00000118790	ENSMMUG00000056379	U2	Gm25939
ENSMUSG00000118790	ENSMMUG00000055160	U2	Gm25939
ENSMUSG00000118790	ENSMMUG00000061873	U2	Gm25939
ENSMUSG00000118790	ENSMMUG00000058157	U2	Gm25939
ENSMUSG00000118790	ENSMMUG00000064077	U2	Gm25939
ENSMUSG00000079083	ENSMMUG00000003821	JRKL	Jrkl
ENSMUSG00000119149	ENSMMUG00000050811	U6	Gm26189
ENSMUSG00000119149	ENSMMUG00000054085	U6	Gm26189
ENSMUSG00000060679	ENSMMUG00000019682	MRPS9	Mrps9
ENSMUSG00000079084	ENSMMUG00000007999	CCDC82	Ccdc82
ENSMUSG00000033933	ENSMMUG00000064443	VHLL	Vhl
ENSMUSG00000033933	ENSMMUG00000056789	VHL	Vhl
ENSMUSG00000025738	ENSMMUG00000016906	FBXL16	Fbxl16
ENSMUSG00000060477	ENSMMUG00000019932	IRAK2	Irak2
ENSMUSG00000025737	ENSMMUG00000001986	WDR24	Wdr24
ENSMUSG00000032599	ENSMMUG00000014730	IP6K2	Ip6k2
ENSMUSG00000026189	ENSMMUG00000017964	PECR	Pecr
ENSMUSG00000017858	ENSMMUG00000000396	IFT52	Ift52
ENSMUSG00000025736	ENSMMUG00000001984	JMJD8	Jmjd8
ENSMUSG00000032598	ENSMMUG00000014720	NCKIPSD	Nckipsd
ENSMUSG00000041907	ENSMMUG00000015787	GPR45	Gpr45
ENSMUSG00000026843	ENSMMUG00000008249	FUBP3	Fubp3
ENSMUSG00000026188	ENSMMUG00000053869	TMEM169	Tmem169
ENSMUSG00000023473	ENSMMUG00000014707	CELSR3	Celsr3
ENSMUSG00000026187	ENSMMUG00000001927	XRCC5	Xrcc5
ENSMUSG00000039615	ENSMMUG00000049219	STUB1	Stub1
ENSMUSG00000039372	ENSMMUG00000020824	MARCHF4	Marchf4
ENSMUSG00000033793	ENSMMUG00000004064	ATP6V1H	Atp6v1h
ENSMUSG00000025735	ENSMMUG00000001982	RHBDL1	Rhbdl1
ENSMUSG00000029328	ENSMMUG00000015777	HNRNPDL	Hnrnpdl
ENSMUSG00000064177	ENSMMUG00000065159	GHRL	Ghrl
ENSMUSG00000000318	ENSMMUG00000021177	CLEC10A	Clec10a
ENSMUSG00000079466	ENSMMUG00000059085	PRDM12	Prdm12
ENSMUSG00000030298	ENSMMUG00000019936	SEC13	Sec13
ENSMUSG00000025733	ENSMMUG00000022010	RHOT2	Rhot2
ENSMUSG00000025652	ENSMMUG00000055005	TMEM89	Tmem89
ENSMUSG00000017861	ENSMMUG00000018137	MYBL2	Mybl2
ENSMUSG00000025651	ENSMMUG00000014705	UQCRC1	Uqcrc1
ENSMUSG00000043733	ENSMMUG00000013253	PTPN11	Ptpn11
ENSMUSG00000030302	ENSMMUG00000019938	ATP2B2	Atp2b2
ENSMUSG00000054499	ENSMMUG00000041041	DEDD2	Dedd2
ENSMUSG00000070939	ENSMMUG00000015789	TGFBRAP1	Tgfbrap1
ENSMUSG00000046541	ENSMMUG00000045335	ZNF526	Zfp526
ENSMUSG00000070708	ENSMMUG00000031325	GTSF1L	Gtsf1l
ENSMUSG00000044033	ENSMMUG00000019689		Ccdc141
ENSMUSG00000066979	ENSMMUG00000003092	BUB3	Bub3
ENSMUSG00000023259	ENSMMUG00000031754	SLC26A6	Slc26a6
ENSMUSG00000093803	ENSMMUG00000059003		Ppp2r3d
ENSMUSG00000093803	ENSMMUG00000005113		Ppp2r3d
ENSMUSG00000040125	ENSMMUG00000053995	GPR26	Gpr26
